,urls
4756,"http://warszawa.wyborcza.pl/warszawa/7,54420,22612302,jak-sie-zmieni-centrum-warszawy-plac-centralny-pod-znakiem.html"
4757,"http://wyborcza.pl/7,155287,22612356,facebook-udostepni-platnosci-przez-swoj-komunikator-messenger.html"
4758,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22611094,dyspozytornie-po-nowemu-zamiast-osiemnastu-tylko-dwie.html"
4759,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22612134,ulotki-pis-w-siedzibie-pck.html"
4760,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22610503,brytyjskie-media-o-sukcesie-polskich-poszukiwaczy-orla.html"
4761,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22611064,bydgoski-radny-przed-sadem-za-badanie-prezydenta-alkomatem.html"
4762,"http://wyborcza.pl/AkcjeSpecjalne/7,160474,22610696,matematyka-pieczenia.html"
4763,"http://wyborcza.pl/7,75400,22610442,atlas-nieba-daj-sie-wyciagnac-pod-gwiazdy.html"
4764,"http://wyborcza.pl/7,75398,22612118,pis-z-duda-bardzo-daleko-od-ok.html"
4765,"http://wyborcza.pl/7,75399,22611332,polska-slabnie-w-oczach-lukaszenki-bialoruski-prezydent-niedlugo.html"
4766,"http://wyborcza.pl/7,75399,22612024,niemcy-chca-postawic-pomnik-polakom-zamordowanym-podczas-drugiej.html"
4767,"http://wyborcza.pl/7,155287,22609705,raport-polacy-nie-chca-wracac-do-kraju.html"
4768,"http://wyborcza.pl/7,75400,22610804,szyszko-roku-2017.html"
4769,"http://wyborcza.pl/7,75399,22612498,masakra-w-teksasie-sprawca-byl-w-sporze-z-bylymi-tesciami.html"
4770,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22612482,bedzie-doglosowanie-budzetu-obywatelskiego-w-gdansku-wladze.html"
4771,"http://szczecin.wyborcza.pl/szczecin/7,34939,22612472,znicze-dla-szarego-czlowieka-kilkaset-osob-na-placu-solidarnosci.html"
4772,"http://wyborcza.pl/7,75398,22612063,ipn-czerwony-terror-i-kobiety-ktore-nienawidza-mezczyzn.html"
4773,"http://wyborcza.pl/7,75398,22612112,beata-szydlo-przedstawila-kaczynskiemu-plan-rekonstrukcji-rzadu.html"
4774,"http://wyborcza.pl/7,155287,22612088,wprowadzenie-zakazu-handlu-w-niedziele-moze-sie-opoznic-zastrzezenia.html"
4775,"http://wyborcza.pl/7,75398,22612101,opozycja-sprobuje-jeszcze-raz.html"
4776,"http://wyborcza.pl/7,75398,22612094,unia-europejska-ostrzega-warszawe.html"
4777,"http://wyborcza.pl/7,75517,22611669,najwazniejszy-literacki-laur-francji-dla-erica-vuillarda.html"
4778,"http://bialystok.wyborcza.pl/bialystok/7,35241,22612078,timmermans-nowe-informacje-o-nielegalnych-cieciach-w-puszczy.html"
4779,"http://wyborcza.pl/7,75399,22611970,paradise-papers-rosyjski-lacznik-w-dolinie-krzemowej.html"
4780,"http://wyborcza.pl/7,75400,22609496,nie-docenialismy-ich-czlowieczenstwa-neandertalczycy-troszczyli.html"
4781,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22610954,pomnik-jana-pawla-ii-trafi-z-francji-do-kolbuszowej-chce-tego.html"
4782,"http://warszawa.wyborcza.pl/warszawa/7,54420,22611795,marsz-pamieci-piotra-szczesnego-jego-czyn-nie-moze-byc-zapomniany.html"
4783,"http://wyborcza.pl/7,75398,22611806,rzad-mieknie-ale-nadal-chce-powszechnej-lustracje-majatkowej.html"
4784,"http://wyborcza.pl/7,75398,22611231,pis-lekko-traci-opozycja-lekko-zyskuje-sondaz-kantar-public.html"
4785,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22611294,nepotyzm-mobbing-i-tuszowanie-zgonu-pacjenta-w-pogotowiu-dyrektor.html"
4786,"http://szczecin.wyborcza.pl/szczecin/7,34939,22611255,autor-skandalicznych-wypowiedzi-o-auschwitz-w-radzie-nadzorczej.html"
4787,"http://poznan.wyborcza.pl/poznan/7,36001,22611216,muzulmanie-z-poznania-rozpoczynaja-projekt-drogi-integracji.html"
4788,"http://wyborcza.pl/7,75410,22609245,pietrzak-nagradza-macierewicza-budowniczego-tozsamosci.html"
4789,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22610008,czystki-w-pomorskim-pis-z-partii-usunieto-lukasza-hamadyka.html"
4790,"http://wyborcza.pl/7,155287,22611048,do-konca-roku-droga-s5-z-wroclawia-do-wielkopolski-pierwszy.html"
4791,"http://wyborcza.pl/7,75399,22611268,posel-pieta-z-pis-chce-sprzedawac-polskie-obywatelstwa-wegrzy.html"
4792,"http://wyborcza.pl/7,75398,22611091,solidarnosc-do-poslow-pis-minister-zalewska-wprowadza-was.html"
4793,"http://sosnowiec.wyborcza.pl/sosnowiec/7,93867,22611141,prezes-sadu-rejonowego-w-sosnowcu-prosze-nie-upolityczniac.html"
4794,"http://wyborcza.pl/7,75517,22611224,roman-bratny-nie-zyje-autor-kolumbow-mial-96-lat.html"
4795,"http://warszawa.wyborcza.pl/warszawa/7,54420,22610898,chca-sprzedawac-kawe-z-kobiecym-mlekiem-prawda-czy-trik-reklamowy.html"
4796,"http://poznan.wyborcza.pl/poznan/7,36001,22610738,polska-policja-ma-nowa-technologie-wirtualny-spacer-po-miejscu.html"
4797,"http://opole.wyborcza.pl/opole/7,35086,22610912,ksiadz-podziekowal-szaremu-czlowiekowi-za-odwage-i-zostal-rozjechany.html"
4798,"http://wyborcza.pl/7,75399,22610676,szach-mat-nastepcy-saudyjskiego-tronu-usuwa-ludzi-uchodzacych.html"
4799,"http://wyborcza.pl/7,75398,22610490,mon-nie-mozemy-przyjac-do-wiadomosci-wyjasnien-attache-niemiec.html"
4800,"http://wyborcza.pl/7,101707,22610549,kevin-spacey-ponownie-oskarzony-mial-molestowac-syna.html"
4801,"http://krakow.wyborcza.pl/krakow/7,44425,22608356,solankowe-orzezwienie-z-nowej-huty-powstana-dwie-teznie.html"
4802,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22610130,senator-bonkowski-chce-zeby-prokuratora-scigala-jego-zone.html"
4803,"http://wyborcza.pl/7,75399,22610154,paradise-papers-jak-dochody-krolowej-elzbiety-ii-wyladowaly.html"
4804,"http://wyborcza.pl/7,155287,22610016,boom-motoryzacyjny-przyspiesza-w-tym-roku-polacy-kupia-ponad.html"
4805,"http://warszawa.wyborcza.pl/warszawa/7,54420,22610046,sa-wyniki-pierwszego-etapu-konkursu-na-plac-centralny-jury.html"
4806,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22610085,zaatakowal-trzech-przechodniow-grozil-ze-odkreci-gaz-i-wysadzi.html"
4807,"http://wyborcza.pl/7,155287,22609494,jan-szyszko-jedzie-na-szczyt-onz-promowac-lesne-gospodarstwa.html"
4808,"http://wyborcza.pl/7,75399,22609832,25-lat-wiezienia-za-tabletki-przeciwbolowe-w-egipcie.html"
4809,"http://wyborcza.pl/7,75398,22609432,cbos-pis-przekonuje-do-siebie-coraz-wiecej-osob.html"
4810,"http://wyborcza.pl/7,156282,22609593,powiew-swiezosci-w-znanej-serii-assasin-s-creed-origins-recenzja.html"
4811,"http://wyborcza.pl/7,75399,22609454,paradise-papers-ludzie-trumpa-ukrywaja-fortuny-w-rajach-podatkowych.html"
4812,"http://wyborcza.pl/7,75400,22609096,szczyt-klimatyczny-w-bonn-polska-czarna-od-wegla-czyli-wszystko.html"
4813,"http://wyborcza.pl/7,155287,22609128,paradise-papers-gdy-tylko-firmom-na-to-pozwolic-beda-probowaly.html"
4814,"http://wyborcza.pl/7,75398,22609350,demonstranci-za-pis-traktowani-jak-w-prl-blaszczak-wtedy-to.html"
4815,"http://wyborcza.pl/7,75398,22608871,kolejni-dziennikarze-odchodza-z-radiowej-trojki-dzis-nie.html"
4816,"http://katowice.wyborcza.pl/katowice/7,35063,22608805,protest-w-kopalni-ruda-tylko-30-gornikow-zadeklarowalo-udzial.html"
4817,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22608542,patriotyczny-mural-w-jaroslawiu-bedzie-na-nim-lupaszka.html"
4818,"http://kielce.wyborcza.pl/kielce/7,47262,22607902,problem-samorzadow-z-realizacja-inwestycji-grozi-nam-paraliz.html"
4819,"http://opole.wyborcza.pl/opole/7,35086,22606939,male-zainteresowanie-legia-akademicka-uczelnie-nie-chca-wspolpracowac.html"
4820,"http://wyborcza.pl/7,75400,22605243,seksizm-trafia-do-cyberswiata.html"
4821,"http://wyborcza.pl/7,155287,22608007,rpp-czeka-na-wskazowki-kiedy-zaczac-podnosic-stopy.html"
4822,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22606012,pomnik-czynu-rewolucyjnego-zagrozony-mieszkancy-go-bronia.html"
4823,"http://wyborcza.pl/7,155287,22607767,amazon-podjazdowa-wojna-na-niskie-ceny.html"
4824,"http://wyborcza.pl/7,75398,22608605,milczacy-marsz-pamieci-piotra-szczesnego.html"
4825,"http://wyborcza.pl/7,75398,22608066,uklad-kaczynski-gowin-porozumienie-ma-lowic-wyborcow-centrum.html"
4826,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22607793,kto-sie-boi-slowa-na-g.html"
4827,"http://wyborcza.pl/7,75400,22608165,7-rzeczy-o-ktorych-tydzien-temu-nie-mielismy-pojecia.html"
4828,"http://wyborcza.pl/7,75398,22608013,tak-radiowa-trojka-traci-swoj-glos-nawet-serwisy-staly-sie.html"
4829,"http://wyborcza.pl/7,75398,22608243,zwiazkowiec-krytykowal-ministra-blaszczaka-teraz-sluzby-sprawdzaja.html"
4830,"http://wyborcza.pl/7,75398,22608127,za-700-tys-zl-elbanowscy-i-men-szkole-poprawiaja-na-problemy.html"
4831,"http://wyborcza.pl/7,155287,22608359,e-skrzynka-dla-kazdego-polaka-od-panstwowej-poczty-czy-prywatnych.html"
4832,"http://wyborcza.pl/7,75398,22608138,rzad-szykuje-lustracje-majatkowa-1-5-mln-osob-a-sam-ograniczy.html"
4833,"http://wyborcza.pl/7,75248,22607949,dwie-drogi-agnieszki-radwanskiej.html"
4834,"http://wyborcza.pl/7,75399,22608395,mezczyzna-z-bronia-wszedl-do-kosciola-w-teksasie-i-zaczal-strzelac.html"
4835,"http://wyborcza.pl/7,112395,22607313,k-gorzki-spektakl-strzepki-i-demirskiego-o-kaczynskim.html"
4836,"http://wyborcza.pl/7,75399,22608352,paradise-papers-nowy-przeciek-z-rajow-podatkowych-odslania.html"
4837,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22608168,rzad-obiecuje-podwyzki-nauczycielom-bydgoszcz-za-nie-zaplaci.html"
4838,"http://wyborcza.pl/7,75399,22608016,seksafera-na-wyspach-zatacza-coraz-szersze-kregi-jest-tez-polski.html"
4839,"http://wyborcza.pl/7,101707,22607663,europejskie-nagrody-filmowe-2017-nominacje-polskie-filmy.html"
4840,"http://wyborcza.pl/7,75410,22607860,prof-walery-pisarek-nie-zyje-wybitny-jezykoznawca-mial.html"
4841,"http://szczecin.wyborcza.pl/szczecin/7,34939,22607529,czy-mlode-wilki-z-po-beda-miec-swojego-kandydata-na-prezydenta.html"
4842,"http://wyborcza.pl/7,75398,22607747,zona-prokuratora-krajowego-zostala-prezesem-sadu.html"
4843,"http://wyborcza.pl/7,75399,22607351,donald-trump-rozpoczal-wizyte-w-azji-od-ostrzezenia-zaden.html"
4844,"http://wyborcza.pl/7,75399,22607243,premier-katalonii-oddal-sie-w-rece-wladz-belgii.html"
4845,"http://wyborcza.pl/7,75399,22607114,minister-waszczykowski-we-lwowie-ostro-o-ukrainie.html"
4846,"http://wyborcza.pl/7,75398,22607096,media-pomogly-ubrac-polskiego-zolnierza-mon-kupuje-mundury.html"
4847,"http://krakow.wyborcza.pl/krakow/7,44425,22606773,rekordowa-liczba-nalewek-w-konkursie-na-ta-najlepsza-zdjecia.html"
4848,"http://wyborcza.pl/7,75399,22606779,byly-katalonski-lider-carles-puigdemont-oddal-sie-w-rece-policji.html"
4849,"http://wyborcza.pl/7,75398,22606492,szydlo-poda-sie-do-dymisji-newsweek-oddala-sie-do-dyspozycji.html"
4850,"http://wyborcza.pl/7,75399,22606268,tajemnica-smierci-jana-pawla-i-rozwiklana.html"
4851,"http://wyborcza.pl/7,75398,22606182,szkolenia-z-etyki-w-tvp-jednym-ze-szkolacych-prezenter-wiadomosci.html"
4852,"http://wyborcza.pl/7,75399,22606083,wietnam-27-osob-zginelo-na-skutek-tajfunu-damrey-to-najsilniejszy.html"
4853,"http://szczecin.wyborcza.pl/szczecin/7,150424,22598656,stocznia-czyli-jak-w-praktyce-wyglada-wstawanie-z-kolan-analiza.html"
4854,"http://gorzow.wyborcza.pl/gorzow/7,36844,22606061,sad-najwyzszy-oddalil-kasacje-zbigniewa-ziobry-ws-ojcobojcy.html"
4855,"http://lodz.wyborcza.pl/lodz/7,35136,22606021,abp-grzegorz-rys-dziekuje-bezdomnym-relacja-z-ingresu.html"
4856,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22564982,numer-vin-w-niemczech-a-silnik-w-hiszpanii-spychotechnika.html"
4857,"http://wyborcza.pl/7,75398,22605997,poscig-i-strzelanina-w-nadarzynie-pod-warszawa-uciekajacy-kierowca.html"
4858,"http://wyborcza.pl/7,155287,22596589,wypozyczalnie-samochodow-przestraszyly-sie-ubezpieczycieli.html"
4859,"http://wyborcza.pl/7,75399,22605434,przetasowanie-w-rzadzie-arabii-saudyjskiej.html"
4860,"http://krakow.wyborcza.pl/krakow/7,35800,22605111,wisla-krakow-sandecja-nwy-sacz-przerwany-mecz-kibole-strzelali.html"
4861,"http://wyborcza.pl/7,75398,22605101,filip-chajzer-sciagnal-tysiace-osob-na-12-urodziny-oliwii.html"
4862,"http://warszawa.wyborcza.pl/warszawa/7,54420,22604568,sejm-rezygnuje-z-trzymetrowego-parkanu-kancelaria-zaskarzyla.html"
4863,"http://katowice.wyborcza.pl/katowice/7,35063,22598348,w-rodzinnej-miejscowosci-szefa-policji-uruchomiono-posterunek.html"
4864,"http://wyborcza.pl/7,154903,22605080,robert-lewandowski-trafia-i-ucieka-razem-z-bayernem.html"
4865,"http://wyborcza.pl/7,75398,22605051,nergal-zniewazyl-godlo-orzel-mial-rogi-zamiast-korony.html"
4866,"http://wyborcza.pl/7,75398,22604974,ambasada-niemiec-odpowiada-macierewiczowi-nie-ksztaltujemy.html"
4867,"http://poznan.wyborcza.pl/poznan/7,36001,22603673,posel-pis-bartlomiej-wroblewski-z-hasztagiem-morderca-kobiet.html"
4868,"http://wyborcza.pl/7,75398,22604656,rafal-trzaskowski-przeprowadza-autolustracje-tanie-wina-ziolo.html"
4869,"http://krakow.wyborcza.pl/krakow/7,44425,22603451,glosny-doping-przy-reymonta-naukowcy-agh-mierzyli-halas-na.html"
4870,"http://wyborcza.pl/7,75398,22604603,wojciech-ziminski-odchodzi-z-radiowej-trojki-moja-wytrzymalosc.html"
4871,"http://wyborcza.pl/7,75398,22603680,polskie-radio-nie-nada-meczu-polski-z-urugwajem-z-powodu-miesiecznicy.html"
4872,"http://wyborcza.pl/7,75398,22603505,kongres-jaroslawa-gowin.html"
4873,"http://wyborcza.pl/7,101707,22603630,netflix-wycofuje-sie-ze-wspolpracy-z-kevinem-spacey-calkowicie.html"
4874,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22600981,szef-pomorskiej-po-sprawdzany-przez-prokurature-zlecenie.html"
4875,"http://krakow.wyborcza.pl/krakow/7,44425,22602871,oszusci-znow-oferuja-w-sieci-nieistniejace-pensjonaty-w-tatrach.html"
4876,"http://wyborcza.pl/7,75399,22603333,cnn-harvey-weinstein-moze-zostac-aresztowany-za-gwalt-na-aktorce.html"
4877,"http://opole.wyborcza.pl/opole/7,35086,22598103,96-slupow-przed-urzedem-tak-moze-wygladac-pomnik-smolenski.html"
4878,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22602093,zawod-w-chmurach-tak-sie-pracuje-w-ryanairze.html"
4879,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22600451,podczas-ekshumacji-w-gross-rosen-znaleziono-szczatki-64-osob.html"
4880,"http://wyborcza.pl/7,75399,22602062,komorka-uratuje-ci-zycie-w-wypadku-ale-nie-w-polsce.html"
4881,"http://wyborcza.pl/7,75400,22600526,nie-potrafisz-odstawic-soli-sprobuj-pikantnych-przypraw.html"
4882,"http://wyborcza.pl/7,154903,22601267,siatkowka-zagrozona.html"
4883,"http://wyborcza.pl/7,75399,22601934,czy-w-berlinskiej-akademii-policyjnej-ucza-sie-ludzie-tureckich.html"
4884,"http://wyborcza.pl/7,75398,22602850,trzaskowski-chce-sie-bic-z-pis-rozmowa-z-kandydatem-po-na.html"
4885,"http://wyborcza.biz/biznes/7,147880,22596971,zus-chwali-sie-ze-polacy-go-w-koncu-pokochali-czy-aby-na.html"
4886,"http://wyborcza.pl/7,155287,22575098,putin-jak-midas-fortuny-najblizszego-kregu-prezydenta-rosji.html"
4887,"http://wyborcza.pl/7,75398,22603218,adam-bielan-o-rekonstrukcji-rzadu-beaty-szydlo-mysle-ze-bedzie.html"
4888,"http://wyborcza.pl/7,75398,22602313,choroba-kaczynskiego-opoznia-rozmowy-z-ludzmi-prezydenta-o-zmianach.html"
4889,"http://wyborcza.pl/7,75398,22603110,macierewicz-polecil-wezwac-attache-obrony-niemiec-poszlo-o.html"
4890,"http://wyborcza.pl/7,75399,22602978,premier-katalonii-carles-puigdemont-scigany-europejskim-nakazem.html"
4891,"http://warszawa.wyborcza.pl/warszawa/7,54420,22598703,50.html"
4892,"http://wyborcza.pl/7,75399,22602923,donald-trump-zniknal-z-twittera-na-11-minut-prawdziwydonaldtrump.html"
4893,"http://wyborcza.pl/7,75398,22600573,gazeta-polska-przeprasza-za-fotomontaz-o-uchodzcach-roznoszacych.html"
4894,"http://wyborcza.pl/7,155287,22602736,wosp-zrywa-umowe-z-bankiem-pekao-bankiem-orkiestry-bedzie-mbank.html"
4895,"http://wyborcza.pl/7,75399,22602735,waszczykowski-ratuje-sie-przez-atak-kosztem-polskiej-racji.html"
4896,"http://wyborcza.pl/7,75398,22602715,europejskie-organizacje-apeluja-do-pis-pisza-o-wzroscie-nienawisci.html"
4897,"http://wyborcza.pl/7,75398,22602530,rezerwisci-po-cwiczeniach-dragon-17-armia-oberwancow.html"
4898,"http://wyborcza.pl/7,155287,22602565,niemieckie-koncerny-samochodowe-tworza-ionity-paneuropejska.html"
4899,"http://wyborcza.pl/7,155287,22601176,rosja-buszuje-w-sieci-na-celowniku-organizacji-hakerskiej-fancy.html"
4900,"http://wyborcza.pl/7,75399,22602092,czeski-film-jak-wygrac-wybory-i-nie-stworzyc-rzadu.html"
4901,"http://wyborcza.pl/7,75400,22600437,bakterie-kontra-rak-to-jest-mozliwe.html"
4902,"http://wyborcza.pl/7,75399,22601783,raport-onz-na-temat-odbitego-z-rak-isis-mosulu-dzihadysci-mordowali.html"
4903,"http://katowice.wyborcza.pl/katowice/7,35055,22598469,papiez-pokalal-swoja-obecnoscia-nasze-najswietsze-miejsce-internauci.html"
4904,"http://wyborcza.pl/7,155287,22600159,czy-grozi-nam-paraliz-komunikacyjny-wszystkie-zezwolenia-na.html"
4905,"http://wyborcza.pl/7,75399,22601242,kolejna-odslona-skandalu-u-demokratow-nowe-dowody-w-sprawie.html"
4906,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22601035,pierwszy-dolnoslaski-odcinek-s-5-niedlugo-otwarty-zdjecia.html"
4907,"http://wyborcza.pl/7,75399,22601174,niemcy-nie-moga-sie-doszukac-30-tys-migrantow-do-deportacji.html"
4908,"http://wyborcza.pl/7,75398,22601067,michal-olszanski-o-sytuacji-w-trojce-zmuszenie-andrusa-i.html"
4909,"http://kielce.wyborcza.pl/kielce/7,47262,22600797,prezydent-kielc-byly-wicemarszalek-z-po-znany-wojt-na-konwencji.html"
4910,"http://szczecin.wyborcza.pl/szczecin/7,34939,22600870,szczecinska-sedzia-ktora-prowadzila-samochod-pod-wplywem-alkoholu.html"
4911,"http://wyborcza.pl/7,75398,22600830,abw-sciga-wlasnego-oficera-na-polecenie-prokuratora-krajowego.html"
4912,"http://radom.wyborcza.pl/radom/7,48201,22600614,proces-rosyjskiego-pilota-machanie-skrzydlami-to-powitanie.html"
4913,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,22599931,na-jasnej-gorze-nie-bedzie-mszy-za-polske-wolna-od-faszyzmu.html"
4914,"http://wyborcza.pl/7,75399,22600828,wenezuela-bliska-bankructwa-prezydent-maduro-szuka-ratunku.html"
4915,"http://wyborcza.pl/7,75398,22600280,500-naukowcow-podpisalo-list-w-obronie-muzeum-ii-wojny-swiatowej.html"
4916,"http://wyborcza.pl/7,155287,22600298,bank-pekao-nie-chce-juz-finansowac-wosp-po-przejeciu-przez.html"
4917,"http://poznan.wyborcza.pl/poznan/7,36001,22600044,prof-michal-krolikowski-napisal-opinie-prawna-korzystna-dla.html"
4918,"http://wyborcza.pl/7,75399,22599988,egipt-pojdzie-siedziec-bo-wsparla-samotne-matki.html"
4919,"http://wyborcza.pl/7,75399,22600036,panstwo-islamskie-wygnane-z-ostatniego-duzego-miasta-w-syrii.html"
4920,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,22598139,jasna-gora-znow-oblezona-mezczyzni-beda-bronic-wzorcow-meskosci.html"
4921,"http://czestochowa.wyborcza.pl/czestochowa/7,89625,22597118,czestochowian-nawolywal-do-agresji-wobec-muzulmanow-sad-ocenil.html"
4922,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22599549,kurze-kupy-na-obszarze-natura-2000-kolo-bydgoszczy-ludzie-maja.html"
4923,"http://wyborcza.pl/7,75398,22599745,jaroslaw-kaczynski-nie-wezmie-udzialu-w-konwencji-partii-gowina.html"
4924,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22595421,nie-musimy-ogladac-krwawych-billboardow-partia-razem-pokazuje.html"
4925,"http://wyborcza.pl/7,154903,22599703,byla-gwiazdor-reprezentacji-francji-kopnal-w-glowe-kibica.html"
4926,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22599247,sondaz-na-rok-przed-wyborami-w-bydgoszczy-bruski-i-dlugo-dlugo.html"
4927,"http://wyborcza.pl/7,75398,22599595,jacek-wilk-z-kukiz-15-bedzie-oficjalnie-wspieral-janusza-korwin-mikkego.html"
4928,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22599381,pawel-adamowicz-jestem-gotowy-kandydowac-po-raz-szosty-wywiad.html"
4929,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22595135,czy-prezes-zazywal-kokaine-prezes-spoldzielni-broni-sie-przed.html"
4930,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22599537,nozownik-z-gdanska-zatrzymany-w-medyce-probowal-busem-przekroczyc.html"
4931,"http://wyborcza.pl/7,75398,22599383,wojciech-mann-o-odejsciu-andrusa-i-kantereita-na-mysliwieckiej.html"
4932,"http://wyborcza.pl/7,155287,22594625,superman-sprzedaje-drapacz-chmur-rekordowa-kwota.html"
4933,"http://wyborcza.pl/7,155287,22597411,emeryci-ratuja-czeska-gospodarke.html"
4934,"http://wyborcza.pl/7,75398,22599256,abp-stanislaw-gadecki-tolerujac-prace-w-niedziele-zgadzamy.html"
4935,"http://wyborcza.pl/7,75400,22598572,lesne-zycie-na-krawedzi-zyskuja-legwan-i-boa-dusiciel-przegrywa.html"
4936,"http://wyborcza.pl/7,75398,22598622,jest-pomysl-na-zaostrzenie-prawa-do-przerywania-ciazy-poslowie.html"
4937,"http://wyborcza.pl/7,155287,22597078,lobbujesz-pokaz-swoje-dochody-rzad-chce-przeswietlac-kieszenie.html"
4938,"http://wyborcza.pl/7,75399,22597867,wloska-mafia-pasie-sie-na-imigrantach.html"
4939,"http://wyborcza.pl/7,75399,22598107,obozy-dla-uchodzcow-to-wielki-biznes.html"
4940,"http://szczecin.wyborcza.pl/szczecin/7,34939,22598696,dudus-zatrzymany-w-niemczech-proces-w-sprawie-masakry-w-klubie.html"
4941,"http://wyborcza.pl/7,75399,22599000,dopiero-za-217-lat-kobiety-beda-zarabiac-tyle-co-mezczyzni.html"
4942,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22598685,pod-pregierzem-zaplonely-znicze-dla-piotra-szczesnego.html"
4943,"http://warszawa.wyborcza.pl/warszawa/7,54420,22598618,rafal-trzaskowski-chce-sie-bic-z-pis-em-nie-chce-oddac.html"
4944,"http://wyborcza.pl/7,113768,22597806,kortez-o-albumie-moj-dom-byciu-tata-oraz-bolu-i-uldze-rozstania.html"
4945,"http://wyborcza.pl/7,75398,22598600,afp-tysiace-polakow-podpisuja-petycje-przeciwko-usunieciu-krzyza.html"
4946,"http://wyborcza.pl/7,75398,22598525,minister-waszczykowski-nie-chce-wpuszczac-antypolskich-ukraincow.html"
4947,"http://wyborcza.pl/7,154903,22598567,rosja-coraz-dalej-od-igrzysk-w-pjongczangu.html"
4948,"http://wyborcza.pl/7,75398,22598568,dzien-zaduszny-opozycji-znamy-kulisy-rozmow-gdy-grzegorz.html"
4949,"http://wyborcza.pl/7,75400,22596499,fryderyk-chopin-zmarl-jednak-z-powodu-gruzlicy-tak-wynika-z.html"
