,urls
19651,"http://wyborcza.pl/7,75399,23273935,czym-odpowie-swiatu-rosja.html"
19652,"http://wyborcza.pl/7,75399,23273667,zachod-ukaral-asada-za-atak-chemiczny.html"
19653,"http://krakow.wyborcza.pl/krakow/7,44425,23273337,premier-morawiecki-w-krakowie-o-smogu-zus-i-mieszkaniach-dla.html"
19654,"http://lublin.wyborcza.pl/lublin/7,48724,23273410,339-zl-wiecej-do-emerytury-psl-wie-jak-to-zrobic-i-zbiera-podpisy.html"
19655,"http://wyborcza.pl/7,75399,23273170,bunt-w-czeskiej-firmie-babisza.html"
19656,"http://wyborcza.pl/7,75400,23272580,awantura-wokol-mumii-kosmity-z-pustyni-atakama-doszlo-do.html"
19657,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23272913,nietypowy-trening-alpinisty-wszedl-na-iglice-przyjechala-po.html"
19658,"http://szczecin.wyborcza.pl/szczecin/7,34939,23272785,w-szczecinie-trwa-posiedzenie-aresztowe-posla-stanislawa-gawlowskiego.html"
19659,"http://krakow.wyborcza.pl/krakow/7,44425,23272588,fundacja-czartoryskich-odpowiada-po-liscie-tamary-czartoryskiej.html"
19660,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23272211,kuter-poszedl-na-dno-ale-cala-zaloga-uratowana.html"
19661,"http://torun.wyborcza.pl/torun/7,48723,23271781,wilki-sie-rozdzielily-miko-wedruje-harda-odlowiono.html"
19662,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23271218,slupscy-licealisci-rezygnuja-ze-smartfonow.html"
19663,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23266997,po-aferze-z-kontem-twitter-doradca-wojewody-odszedl-do-panstwowej.html"
19664,"http://wyborcza.pl/7,75400,23265022,ta-iluzja-optyczna-naprawde-zdumiewa-i-podbija-internet.html"
19665,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,23271829,na-jasnej-gorze-kordony-policji-pochodnie-i-okrzyki-mlodosc.html"
19666,"http://wyborcza.pl/7,75399,23271640,pentagon-zdradza-co-zniszczono-podczas-bombardowan-w-syrii.html"
19667,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23270315,radny-pis-straci-funkcje-szefa-komisji-kultury-za-macice-w.html"
19668,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,23271413,ks-kneblewski-na-jasnej-gorze-polski-katolik-musi-byc-nacjonalista.html"
19669,"http://szczecin.wyborcza.pl/szczecin/7,34939,23271410,czy-posel-gawlowski-spedzi-druga-noc-na-dolku-nielegalnie.html"
19670,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23271225,onr-maszerowal-przez-ulice-gdanska-smierc-wrogom-ojczyzny.html"
19671,"http://wyborcza.pl/7,75399,23271311,wielkie-protesty-w-budapeszcie-tlum-skanduje-viktator.html"
19672,"http://wyborcza.pl/7,155287,23270960,mama-plus-czyli-emerytury-dla-matek-z-czworka-dzieci-i-wiecej.html"
19673,"http://wyborcza.pl/7,75399,23270990,po-ataku-zachodnich-koalicjantow-na-syrie-putin-w-ogniu-krytyki.html"
19674,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23270496,przy-forum-gdansk-powstaje-olbrzymi-mural.html"
19675,"http://wyborcza.pl/7,75399,23270744,dlaczego-francja-wziela-udzial-w-ataku-rakietowym-na-syrie.html"
19676,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,23270668,jasna-gora-pelna-policji-ma-utrzymac-spokoj-podczas-pielgrzymki.html"
19677,"http://krakow.wyborcza.pl/krakow/7,44425,23270497,czarzasty-w-krakowie-dosc-bzdur-o-zjednoczonej-opozycji.html"
19678,"http://poznan.wyborcza.pl/poznan/7,36013,23270225,jan-bednarek-strzelil-gola-w-debiucie-w-premier-league-i-to.html"
19679,"http://wyborcza.pl/7,75399,23270529,misja-wykonana-tweetuje-trump-po-ataku-na-syryjski-rezim.html"
19680,"http://katowice.wyborcza.pl/katowice/7,35063,23270330,lekarze-przedkladaja-interes-szpitala-ponad-dobro-chorych-kaza.html"
19681,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23270234,tomasz-komenda-przesluchany-przez-prokurature-jego-mama-nie.html"
19682,"http://szczecin.wyborcza.pl/szczecin/7,34939,23270319,niedzielny-sad-nad-sekretarzem-po-stanislawem-gawlowskim-prokuratura.html"
19683,"http://krakow.wyborcza.pl/krakow/7,44425,23269851,turysta-spadl-ze-szlaku-pod-rysami.html"
19684,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23269598,protest-prawicy-pod-urzedem-miasta-stop-demoralizacji-dzieci.html"
19685,"http://wyborcza.pl/7,75400,23268673,amerykanski-krabik-podbija-baltyk-w-wodach-estonii-dokonal.html"
19686,"http://wyborcza.pl/7,75399,23269766,asad-pokazal-swiatu-ze-nalotem-sie-nie-przejal.html"
19687,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23269211,w-niedziele-4-gdansk-maraton-beda-utrudnienia-w-ruchu.html"
19688,"http://warszawa.wyborcza.pl/warszawa/7,54420,23269368,koalicja-obywatelska-tak-nazywa-sie-wspolny-komitet-w-ktorym.html"
19689,"http://wyborcza.pl/7,75398,23269256,konwencja-samorzadowa-pis-politykow-wita-konwoj-wstydu-artykul.html"
19690,"http://warszawa.wyborcza.pl/warszawa/7,54420,23268350,magdalena-ogorek-napedza-frekwencje-rekordowa-wystawa-w-muzeum.html"
19691,"http://szczecin.wyborcza.pl/szczecin/7,34939,23268363,bojkot-mediow-publicznych-w-regionie-przez-po-mamy-dosc-nierzetelnosci.html"
19692,"http://wyborcza.pl/7,75399,23269118,jak-doszlo-do-ataku-usa-wielkiej-brytanii-i-francji-na-cele.html"
19693,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23268971,pilot-wojskowy-pobity-we-wroclawiu-podejrzanym-jest-lekarz.html"
19694,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23263262,mieszkancy-rzeszowa-sami-posprzatamy-to-wysypisko-nawet-jesli.html"
19695,"http://krakow.wyborcza.pl/krakow/7,44425,23268386,sedziowie-krakowskiej-apelacji-spotkaja-sie-w-hotelu-zamiast.html"
19696,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23261656,calodobowe-gabinety-ginekologiczne-razem-sklada-petycje-do.html"
19697,"http://wyborcza.pl/7,75399,23268981,donald-trump-uczynimy-bliski-wschod-lepszym-tresc-przemowienia.html"
19698,"http://lodz.wyborcza.pl/lodz/7,35136,23265687,onr-w-lodzi-plakaty-z-wizerunkiem-mordercy-i-skrajnego-rasisty.html"
19699,"http://wyborcza.pl/7,75399,23268958,atak-na-syrie-trump-moze-sprzedac-swiatu-jako-odebranie-assadowi.html"
19700,"http://wyborcza.pl/7,75400,23256389,na-stres-najlepsza-ciepla-kapiel-malpy-tez-to-wiedza.html"
19701,"http://wyborcza.pl/7,75399,23268917,rosyjskie-reakcje-na-atak-rakietowy-na-syrie-nie-wolno-obrazac.html"
19702,"http://wyborcza.pl/7,75398,23268239,czy-sejm-jest-w-polsce-potrzebny.html"
19703,"http://wyborcza.pl/7,155287,23261722,stacje-paliw-mialy-robic-w-niedziele-kokosy-a-dobrze-schodzi.html"
19704,"http://wyborcza.pl/7,75399,23268914,usa-wielka-brytania-i-francja-przeprowadzily-atak-na-syrie.html"
19705,"http://wyborcza.pl/7,155287,23266755,agencja-s-p-nie-zmienila-ani-perspektywy-ani-ratingu-polski.html"
19706,"http://wyborcza.pl/7,75399,23268486,sekretarz-generalny-onz-wrocila-zimna-wojna.html"
19707,"http://wyborcza.pl/7,75398,23267999,dr-ewa-kurek-bez-nagrody-im-jana-karskiego-organizacja-polonijna.html"
19708,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23261040,pierwsza-kawiarnia-w-ktorej-kelnerami-beda-niepelnosprawni.html"
19709,"http://szczecin.wyborcza.pl/szczecin/7,34939,23267929,kolejne-zarzuty-dla-posla-gawlowskiego-abw-zatrzymuje-biznesmena.html"
19710,"http://wyborcza.pl/7,155287,23267910,volkswagen-ma-nowego-szefa-nie-jest-skazony-spalinowym-szwindlem.html"
19711,"http://wyborcza.pl/7,155287,23267534,rosja-szykuje-odwet-za-sankcje-usa-uderza-w-kalifornijskie.html"
19712,"http://krakow.wyborcza.pl/krakow/7,44425,23267931,tamara-czartoryska-przelew-byl-zaplanowany-to-dzialanie-niemoralne.html"
19713,"http://wyborcza.pl/7,75399,23267163,prezydent-niemiec-przyjezdza-na-obchody-100-lecia-niepodleglosci.html"
19714,"http://szczecin.wyborcza.pl/szczecin/7,34939,23267817,strzaly-pod-budynkiem-prokuratury-krajowej-w-szczecinie-nozownik.html"
19715,"http://opole.wyborcza.pl/opole/7,35086,23264264,opolscy-kierowcy-ostrzegaja-przed-autobusami-mzk-to-przez.html"
19716,"http://opole.wyborcza.pl/opole/7,35086,23267239,uroczystosci-przy-pomniku-golgota-wschodu-wladza-wmawia-ludziom.html"
19717,"http://wyborcza.pl/7,75410,23267293,reporterzy-duzego-formatu-z-nagrodami-na-festiwalu.html"
19718,"http://katowice.wyborcza.pl/katowice/7,35063,23267411,prokuratura-chroni-posla-pis-dochodzenie-zawieszone-az-do-czerwca.html"
19719,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23267171,sprawa-policjantow-ktorzy-znecali-sie-nad-igorem-stachowiakiem.html"
19720,"http://wyborcza.pl/7,75399,23267282,hiszpania-upiera-sie-przy-zarzucie-buntu-bylego-premiera-katalonii.html"
19721,"http://wyborcza.pl/7,75398,23267283,prezes-gersdorf-postanowilam-zwolac-posiedzenie-nowej-krs.html"
19722,"http://wyborcza.pl/7,75248,23267165,sondaz-cbos-pis-z-olbrzymia-przewaga.html"
19723,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23266657,trener-sztuk-walki-broni-sie-przed-oskarzeniem-o-pobicie-dziewczyny.html"
19724,"http://wyborcza.pl/7,75248,23266984,pis-zlozyl-projekt-obnizajacy-pensje-parlamentarzystow.html"
19725,"http://warszawa.wyborcza.pl/warszawa/7,54420,23266404,duza-obwodnica-z-dala-od-warszawy-przygotowania-rozpoczete.html"
19726,"http://warszawa.wyborcza.pl/warszawa/7,54420,23265563,stoleczni-policjanci-odnalezli-obrazy-zagrabione-w-czasie-wojny.html"
19727,"http://wyborcza.pl/7,75399,23265917,orban-wskazuje-agentow-sorosa-opozycja-nie-damy-sie-zastraszyc.html"
19728,"http://wyborcza.pl/7,75398,23265819,opozycja-sklada-wniosek-o-odwolanie-marka-kuchcinskiego-smierc.html"
19729,"http://kielce.wyborcza.pl/kielce/7,47262,23265637,budowa-s7-dzis-miala-sie-zakonczyc-ale-sie-nie-zakonczy-nie.html"
19730,"http://wyborcza.pl/7,75399,23265543,w-wybuchowej-ksiazce-byly-szef-fbi-james-comey-porownuje-donalda.html"
19731,"http://wyborcza.pl/7,75517,23265345,szefowa-akademii-noblowskiej-zmuszona-do-odejscia-skandale.html"
19732,"http://wyborcza.pl/7,155287,23265417,inflacja-co-raz-nizsza-tanieja-warzywa-owoce-jaja-mniej.html"
19733,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23265260,nowy-zespol-bieglych-przeslucha-nozownika-ze-stalowej-woli.html"
19734,"http://wyborcza.pl/7,75398,23265459,gwiazda-wytrwalosci-tym-gorzej-dla-faktow.html"
19735,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23265020,wojskowy-helikopter-rozbil-sie-nad-baltykiem.html"
19736,"http://wyborcza.pl/7,75398,23265372,posel-stanislaw-gawlowski-stawil-sie-w-prokuraturze-bedzie.html"
19737,"http://poznan.wyborcza.pl/poznan/7,36001,23264649,poznanskie-targi-buduja-parking-na-zydowskim-cmentarzu-dla-zydow.html"
19738,"http://wyborcza.pl/7,75400,23262389,przespaceruj-sie-w-weekend-fizycznymi-sciezkami.html"
19739,"http://wyborcza.pl/7,75399,23265114,cokolwiek-zrobi-trump-czy-caly-zachod-syryjczycy-juz-wiedza.html"
19740,"http://wyborcza.pl/7,75398,23264903,sondaz-zjednoczona-opozycja-przesciga-pis.html"
19741,"http://wyborcza.pl/7,75400,23261381,po-co-ewolucja-dala-nam-ruchliwe-i-wlochate-brwi.html"
19742,"http://wyborcza.pl/7,75400,23263600,zmarl-peter-grunberg-ktorego-odkrycie-zmienilo-nasza-cywilizacje.html"
19743,"http://lodz.wyborcza.pl/lodz/7,35136,23262613,szkolnictwo-wyzsze-nie-dobra-zmiana-ministra-gowina-naukowcy.html"
19744,"http://wyborcza.pl/7,155287,23264663,trump-uszczelnia-system-imigracyjny-wiza-pracownicza-do-usa.html"
19745,"http://wyborcza.pl/7,75517,23264612,olga-tokarczuk-w-scislym-finale-nagrody-bookera-jej-bieguni.html"
19746,"http://kielce.wyborcza.pl/kielce/7,47262,23261337,obnizono-mu-rente-zrownano-z-ubekiem-choc-od-dziecka-jest.html"
19747,"http://wyborcza.pl/7,75398,23264043,wiceszef-cba-grzegorz-ocieczek-to-prawdopodobnie-najlepiej.html"
19748,"http://wyborcza.pl/7,75398,23263829,ucieczka-od-reformy-edukacji-rodzice-zabieraja-dzieci-z-przepelnionych.html"
19749,"http://wyborcza.biz/biznes/7,147584,23261913,przedsiebiorco-sam-poradzisz-sobie-z-rodo-nie-plac-ekspertom.html"
19750,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23261385,okret-slazak-jak-skarbonka-bez-dna-obietnice-politykow-kosztowaly.html"
19751,"http://wyborcza.pl/7,75400,23261054,dotknij-slonce-z-nasa.html"
19752,"http://wyborcza.pl/7,155287,23263214,nie-bedzie-tak-dobrze-jak-z-cenami-roamingu-telekomy-nie-chca.html"
19753,"http://wyborcza.pl/7,101707,23263565,co-naprawde-dzialo-sie-w-pisf-wyborcza-poznala-wyniki-kontroli.html"
19754,"http://wyborcza.pl/56,160532,23021526,world-press-photo-2018-zwycieskie-fotografie.html"
19755,"http://warszawa.wyborcza.pl/warszawa/7,54420,23264205,znowu-ruszyli-ze-swiecami-przed-sad-najwyzszy-apeluja-do-sedziow.html"
19756,"http://krakow.wyborcza.pl/krakow/7,44425,23264045,dawid-szydlo-ktory-podpalil-las-w-czarnogorze-spedzi-rok-w.html"
19757,"http://wyborcza.pl/7,75398,23264057,trzy-sadowe-projekty-przepchniete-na-jednym-posiedzeniu-sejmu.html"
19758,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23260088,nowy-kierunek-na-uniwersytecie-wroclawskim-bedzie-rewolucja.html"
19759,"http://warszawa.wyborcza.pl/warszawa/7,54420,23263745,usiedli-na-ulicy-by-zablokowac-miesiecznice-smolenska-sad.html"
19760,"http://wyborcza.pl/7,75398,23263850,sejmu-wyrazil-zgode-na-aresztowanie-stanislawa-gawlowskiego.html"
19761,"http://wyborcza.pl/7,75398,23263461,resort-ziobry-ujawnil-listy-sedziow-ktorzy-poparli-kandydatow.html"
19762,"http://wyborcza.pl/7,154903,23263493,wscieklosc-i-wrzask-gianluigiego-buffona.html"
19763,"http://wyborcza.pl/7,75400,23261132,ocieplenie-czy-ochlodzenie-naukowcy-wroza-z-wody-morskiej.html"
19764,"http://warszawa.wyborcza.pl/warszawa/7,54420,23258574,pomnik-prezydenta-kaczynskiego-stanie-na-parkingu-przed-garnizonem.html"
19765,"http://wyborcza.pl/7,75398,23263360,biskupi-ubolewaja-bo-pis-nie-zaostrzyl-jeszcze-prawa-aborcyjnego.html"
19766,"http://wyborcza.pl/7,157035,23263225,powtorka-przed-egzaminem-gimnazjalisty-matura-sprawdzianem.html"
19767,"http://warszawa.wyborcza.pl/warszawa/7,54420,23262860,trzaskowski-obiecuje-budowe-mieszkan-na-wynajem-na-poczatek.html"
19768,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23262996,policja-znalazla-paragraf-na-autorow-happeningu-z-kaczka-myjka.html"
19769,"http://wyborcza.pl/7,75399,23263097,franciszek-kaja-sie-w-sprawie-pedofilii-w-chile.html"
19770,"http://wyborcza.pl/7,155287,23262677,rzad-rosji-wezmie-na-garnuszek-firmy-oligarchow-objetych-sankcjami.html"
19771,"http://wyborcza.pl/7,75399,23262875,trump-rozjuszony-dzialaniami-muellera-czy-go-zwolni.html"
19772,"http://wyborcza.pl/7,101707,23262694,opowiesc-podrecznej-sezon-2-nowa-serie-zapowiada-po-polsku.html"
19773,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23259912,polowania-w-karkonoskim-parku-narodowym-wilkow-jest-za-malo.html"
19774,"http://wyborcza.pl/7,75398,23262489,niszczenie-psychiki-demoralizacja-i-deprawacja-zebrali.html"
19775,"http://wyborcza.pl/7,75398,23262044,bronislaw-komorowski-przesluchany-w-sprawie-katastrofy-smolenskiej.html"
19776,"http://wyborcza.pl/7,75399,23261954,trump-nie-kozak.html"
19777,"http://warszawa.wyborcza.pl/warszawa/7,54420,23261481,targowek-wprowadza-prohibicje-w-nocy-alkoholu-nie-kupisz.html"
19778,"http://wyborcza.pl/7,75399,23261525,brytyjski-rzad-dyskutuje-nad-udzialem-w-interwencji-w-syrii.html"
19779,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23261423,marszalek-marek-kuchcinski-honorowym-obywatelem-przemysla-po.html"
19780,"http://wyborcza.pl/7,155287,23260973,gazprom-ma-juz-w-finlandii-komplet-zezwolen-na-budowe-nord-stream.html"
19781,"http://krakow.wyborcza.pl/krakow/7,44425,23260954,marsz-zywych-w-auschwitz-prezydenci-polski-i-izraela-na-czele.html"
19782,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,23260826,chcial-ratowal-malzenstwo-wiec-podlozyl-zonie-bombe-pod-autem.html"
19783,"http://wyborcza.pl/7,75399,23260894,trump-rujnuje-wiarygodnosc-mocarstwa-nr-1.html"
19784,"http://wyborcza.pl/7,75399,23260696,eksperci-scigaja-sie-z-czasem-chca-wywiezc-z-syrii-dowody-na.html"
19785,"http://wyborcza.pl/7,75398,23260726,opozycja-o-nagrodach-dla-rzadu-pis-to-pieniadze-i-stolki.html"
19786,"http://torun.wyborcza.pl/torun/7,48723,23260415,chcial-spalic-kukle-rydzyka-sobecka-interweniuje.html"
19787,"http://lodz.wyborcza.pl/lodz/7,35136,23259435,onr-w-lodzi-startowal-w-maratonie-z-symbolem-ss-bedzie-kolejne.html"
19788,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23257866,glosna-wycinka-w-lebie-mieli-posadzic-18-tysiecy-drzew-ale.html"
19789,"http://wyborcza.pl/7,75398,23260217,policjanci-i-strazacy-groza-protestem-na-ulicach-warszawy.html"
19790,"http://wyborcza.pl/7,75400,23254922,slynne-blazenki-bez-ukwialow-traca-sily.html"
19791,"http://wyborcza.pl/7,101707,23259742,cannes-2018-zimna-wojna-pawlikowskiego-powalczy-o-zlota-palme.html"
19792,"http://warszawa.wyborcza.pl/warszawa/7,54420,23259956,obywatele-rp-zlamali-prawo-okupujac-sejmowe-biuro-przepustek.html"
19793,"http://wyborcza.pl/7,75398,23259706,katastrofa-smolenska-trwa-przesluchanie-bronislawa-komorowskiego.html"
19794,"http://krakow.wyborcza.pl/krakow/7,44425,23259824,sprawa-smierci-ojca-ministra-ziobry-burza-na-sadowej-sali.html"
19795,"http://wyborcza.pl/7,75398,23259923,prokuratura-chce-uchylenia-immunitet-slawomirowi-neumannowi.html"
19796,"http://warszawa.wyborcza.pl/warszawa/7,54420,23259492,wybory-prezydenta-warszawy-trzaskowski-wygrywa-czy-spiewak.html"
19797,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23256092,rekonstrukcja-zamachu-na-ojca-swietego-szczyt-zenady-czy-hit.html"
19798,"http://katowice.wyborcza.pl/katowice/7,35063,23259315,podejrzany-o-pedofilie-mezczyzna-zglosil-sie-do-prokuratury.html"
19799,"http://wyborcza.pl/7,75398,23259259,sprawa-smierci-ojca-ziobry-czyszcza-sad-przed-procesem.html"
19800,"http://wyborcza.pl/7,155287,23254114,muzulmanie-nie-chca-bitcoinow-niezgodny-z-prawem-szariatu.html"
19801,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23258797,chcial-pomoc-sasiadce-uciszyc-awanturnika-teraz-grozi-mu-dozywocie.html"
19802,"http://kielce.wyborcza.pl/kielce/7,47262,23263297,odwolany-skarbnik-pis-kontratakuje-boja-sie-mnie-jestem-zbyt.html"
19803,"http://lodz.wyborcza.pl/lodz/7,35136,23262780,ks-adam-boniecki-na-ul-trudnych-dla-kosciola-pytan-nie-wolno.html"
19804,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23255906,chaos-z-przejeciem-lotosu-przez-orlen-niepokoj-w-plocku-i-niepewnosc.html"
19805,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23253382,dlaczego-spi-skoro-jest-dzien-dramatyczny-apel-4-letniej-zosi.html"
19806,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,23258987,plot-stanal-30-cm-od-ich-domu-problemy-na-budowie-s5.html"
19807,"http://wyborcza.pl/7,75398,23259024,obywatele-rp-wyniesieni-z-biura-przepustek-sejmu.html"
19808,"http://wyborcza.pl/7,75399,23259059,chemikalia-chemikalia-jak-wygladal-atak-chemiczny-na-syryjska.html"
19809,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,23259023,olszewski-pisze-do-kaczynskiego-by-zmusil-wojewode-do-oddania.html"
19810,"http://wyborcza.pl/7,75400,23254217,alcatraz-z-wiezienia-dla-ludzi-stalo-sie-ptasim-rajem.html"
19811,"http://wyborcza.pl/7,75399,23256760,trzy-duze-organizacje-w-wielkiej-brytanii-namawiaja-polakow.html"
19812,"http://wyborcza.pl/7,75400,23258491,pilot-pirx-zawedrowal-na-krance-ukladu-slonecznego-razem-z.html"
19813,"http://wyborcza.pl/7,155287,23253976,piloci-lot-zainteresowani-praca-w-airbaltic-nie-chodzi-o-kase.html"
19814,"http://wyborcza.pl/7,154903,23257817,bankructwo-polskiego-hokeja-gdzie-zniknely-miliony.html"
19815,"http://wyborcza.pl/7,155287,23224654,nie-zabili-mnie-do-tej-pory-to-moze-tylko-zgwalca-ukrainka.html"
19816,"http://wyborcza.pl/7,75399,23258944,swiat-czeka-na-atak-usa-na-syrie.html"
19817,"http://wyborcza.pl/7,75398,23258906,pis-znow-chce-zmienic-ustawe-o-krs-tym-razem-to-najstarszy.html"
19818,"http://wyborcza.pl/7,154903,23258876,liga-mistrzow-i-znow-dreszczowiec-real-ocalal-w-ostatnich.html"
19819,"http://wyborcza.pl/7,154903,23258813,liga-mistrzow-awans-bayernu-poturbowany-robert-lewandowski.html"
19820,"http://wyborcza.pl/7,75410,23258495,po-tekscie-wyborczej-instytuty-polskie-znow-maja-zajmowac.html"
19821,"http://wyborcza.pl/7,75398,23258404,konsulat-nie-zorganizuje-gali-nagrody-im-karskiego-z-nagroda.html"
19822,"http://wyborcza.pl/7,75399,23258413,wielka-brytania-przylaczy-sie-do-bombardowania-syrii-bez-zgody.html"
19823,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23257977,skiba-i-konjo-zadaja-uwolnienia-gumowej-kaczki.html"
19824,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23257875,bezrobocie-na-dolnym-slasku-wciaz-rekordowo-niskie-na-dalsza.html"
19825,"http://kielce.wyborcza.pl/kielce/7,47262,23258101,starosta-opatowski-z-zarzutami-i-zawieszony-w-obowiazkach.html"
19826,"http://wyborcza.pl/7,75399,23258011,widmo-regulacji-nad-facebookiem.html"
19827,"http://wyborcza.pl/7,154903,23257663,zaksa-wskoczyla-do-finalow-ligi-mistrzow-ale-sa-tez-zle-wiadomosci.html"
19828,"http://wyborcza.pl/7,75398,23257870,prof-gorzelak-zwraca-krzyz-kawalerski-prezydentowi-dudzie.html"
19829,"http://wyborcza.pl/7,155287,23257635,jeszcze-dwa-lata-taniego-kredytu-prezes-nbp-jeszcze-bardziej.html"
19830,"http://krakow.wyborcza.pl/krakow/7,44425,23257839,kancelaria-odpowiada-kiedy-prezydent-jezdzie-na-nartach-nie.html"
19831,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23254212,lotnisko-w-jasionce-testuje-nowoczesny-system-rejestracji-samolotow.html"
19832,"http://wyborcza.pl/7,75399,23257746,timmermans-widzi-postep-w-dialogu-z-warszawa.html"
19833,"http://wyborcza.pl/7,75399,23257633,skandal-wokol-volkswagena-pchnal-bruksele-do-reformy-praw-konsumentow.html"
19834,"http://wyborcza.pl/7,75398,23257612,29-1-komisja-rodziny-znow-nie-zajela-sie-projektem-zatrzymaj.html"
19835,"http://wyborcza.pl/7,154903,23257563,jak-roma-unicestwila-barcelone.html"
19836,"http://warszawa.wyborcza.pl/warszawa/7,54420,23256866,obywatelom-rp-odmowiono-wejscia-na-posiedzenie-sejmu-grupa.html"
19837,"http://wyborcza.biz/biznes/7,147582,23256201,uokik-twoja-telekomunikacja-oszukiwala-klientow-ma-zaplacic.html"
19838,"http://wyborcza.pl/7,75399,23257216,izraelscy-ministrowie-bronia-snajpera-ktory-strzelal-do-palestynczyka.html"
19839,"http://zielonagora.wyborcza.pl/zielonagora/7,35182,23257213,policja-lowi-chetnych-do-pracy-na-nowe-bmw-i-antyterroryste.html"
19840,"http://bialystok.wyborcza.pl/bialystok/7,35241,23257170,senator-dobrzynski-zawieszony-w-prawach-czlonka-pis-i-posla.html"
19841,"http://wyborcza.pl/7,75399,23256853,kandydat-na-prezydenta-z-martwymi-duszami.html"
19842,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23256403,przesadzili-kilkaset-sadzonek-kwiatow-bo-ich-barwy-nie-spodobaly.html"
19843,"http://wyborcza.pl/7,155287,23256205,merkel-przyznala-projekt-gazociagu-nord-stream-2-nie-jest-czysto.html"
19844,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23256441,sad-apelacyjny-obnizyl-wyrok-dla-wroclawskiego-bombera-obrona.html"
19845,"http://opole.wyborcza.pl/opole/7,35086,23256264,manifestowal-w-obronie-kobiet-policja-zadal-kary-sad-go-uniewinnil.html"
19846,"http://krakow.wyborcza.pl/krakow/7,44425,23256304,smierc-ojca-zbigniewa-ziobry-spor-prokuratora-z-obroncami-o.html"
19847,"http://wyborcza.pl/7,75399,23254496,amerykanskie-media-o-przesluchaniu-zuckerberga-kogresmeni-nie.html"
19848,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23254338,zubry-chlodza-sie-w-zimnym-sanie-hit-internetu-filmy.html"
19849,"http://kielce.wyborcza.pl/kielce/7,47262,23255170,byly-notariusz-i-sedzia-zatrzymany-przez-policje-byl-poszukiwany.html"
19850,"http://bialystok.wyborcza.pl/bialystok/7,35241,23255259,lesnicy-o-obroncach-puszczy-bialowieskiej-lewackie-gnidy-h-jki.html"
19851,"http://wyborcza.pl/7,75398,23255507,show-macierewicza-wlasnie-anulowal-raport-komisji-millera.html"
19852,"http://sosnowiec.wyborcza.pl/sosnowiec/7,93867,23255050,sad-chce-wiedziec-co-uniemozliwilo-miastu-zmiane-nazwy.html"
19853,"http://wyborcza.pl/7,155287,23254960,kolejne-kary-dla-ubezpieczycieli-knf-robi-porzadek-z-odszkodowaniami.html"
19854,"http://wyborcza.pl/7,75398,23255111,andrzej-ryba-ksiazki-nazisty-o-hitlerze-to-zrodla.html"
19855,"http://krakow.wyborcza.pl/krakow/7,44425,23254607,zakopianka-bedzie-zamknieta-przez-tydzien-objazd-przez-mszane.html"
19856,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23254476,ipn-reaguje-na-slowa-j-al-was-pies-swojego-urzednika-postepowanie.html"
19857,"http://wyborcza.pl/7,75399,23254885,co-zrobi-trump-w-syrii-jest-kilka-scenariuszy.html"
